user_id,age,sex,occupation,movie_id,rating,movie_title
645,27,M,programmer,61,5,Three Colors: White (1994)
655,50,F,healthcare,61,3,Three Colors: White (1994)
712,22,F,student,61,3,Three Colors: White (1994)
758,27,M,student,61,3,Three Colors: White (1994)
763,27,M,scientist,61,5,Three Colors: White (1994)
773,20,M,student,61,5,Three Colors: White (1994)
828,28,M,librarian,61,5,Three Colors: White (1994)
846,27,M,lawyer,61,3,Three Colors: White (1994)
862,25,M,executive,61,5,Three Colors: White (1994)
868,21,M,programmer,61,5,Three Colors: White (1994)
877,30,M,other,61,5,Three Colors: White (1994)
883,49,M,librarian,61,5,Three Colors: White (1994)
894,47,M,educator,61,4,Three Colors: White (1994)
903,28,M,educator,61,4,Three Colors: White (1994)
1,24,M,technician,189,3,"Grand Day Out, A (1992)"
5,33,F,other,189,5,"Grand Day Out, A (1992)"
6,42,M,executive,189,3,"Grand Day Out, A (1992)"
18,35,F,other,189,5,"Grand Day Out, A (1992)"
23,30,F,artist,189,5,"Grand Day Out, A (1992)"
25,39,M,engineer,189,5,"Grand Day Out, A (1992)"
29,41,M,programmer,189,4,"Grand Day Out, A (1992)"
43,29,F,librarian,189,5,"Grand Day Out, A (1992)"
56,25,M,librarian,189,4,"Grand Day Out, A (1992)"
58,27,M,programmer,189,3,"Grand Day Out, A (1992)"
70,27,M,engineer,189,4,"Grand Day Out, A (1992)"
92,32,M,entertainment,189,4,"Grand Day Out, A (1992)"
97,43,M,artist,189,4,"Grand Day Out, A (1992)"
142,13,M,other,189,4,"Grand Day Out, A (1992)"
148,33,M,engineer,189,4,"Grand Day Out, A (1992)"
151,38,F,administrator,189,5,"Grand Day Out, A (1992)"
216,22,M,engineer,189,3,"Grand Day Out, A (1992)"
267,23,M,engineer,189,4,"Grand Day Out, A (1992)"
268,24,M,engineer,189,4,"Grand Day Out, A (1992)"
276,21,M,student,189,4,"Grand Day Out, A (1992)"
279,33,M,programmer,189,5,"Grand Day Out, A (1992)"
286,27,M,student,189,3,"Grand Day Out, A (1992)"
305,23,M,programmer,189,5,"Grand Day Out, A (1992)"
307,25,M,student,189,4,"Grand Day Out, A (1992)"
312,48,M,other,189,5,"Grand Day Out, A (1992)"
338,39,F,librarian,189,4,"Grand Day Out, A (1992)"
342,25,F,other,189,5,"Grand Day Out, A (1992)"
343,43,M,engineer,189,4,"Grand Day Out, A (1992)"
354,29,F,librarian,189,3,"Grand Day Out, A (1992)"
363,20,M,student,189,5,"Grand Day Out, A (1992)"
373,24,F,other,189,5,"Grand Day Out, A (1992)"
385,36,M,writer,189,5,"Grand Day Out, A (1992)"
387,33,M,entertainment,189,5,"Grand Day Out, A (1992)"
392,52,M,writer,189,4,"Grand Day Out, A (1992)"
393,19,M,student,189,4,"Grand Day Out, A (1992)"
405,22,F,healthcare,189,1,"Grand Day Out, A (1992)"
407,29,M,engineer,189,4,"Grand Day Out, A (1992)"
437,27,F,other,189,2,"Grand Day Out, A (1992)"
458,47,M,technician,189,4,"Grand Day Out, A (1992)"
479,30,M,educator,189,2,"Grand Day Out, A (1992)"
497,20,M,student,189,4,"Grand Day Out, A (1992)"
514,27,M,programmer,189,5,"Grand Day Out, A (1992)"
523,50,F,administrator,189,5,"Grand Day Out, A (1992)"
536,38,M,engineer,189,5,"Grand Day Out, A (1992)"
592,18,M,student,189,5,"Grand Day Out, A (1992)"
640,20,M,student,189,5,"Grand Day Out, A (1992)"
643,39,M,scientist,189,4,"Grand Day Out, A (1992)"
654,27,F,student,189,4,"Grand Day Out, A (1992)"
661,28,M,programmer,189,4,"Grand Day Out, A (1992)"
711,22,F,student,189,5,"Grand Day Out, A (1992)"
723,26,M,executive,189,3,"Grand Day Out, A (1992)"
738,35,M,technician,189,4,"Grand Day Out, A (1992)"
747,19,M,other,189,4,"Grand Day Out, A (1992)"
748,28,M,administrator,189,4,"Grand Day Out, A (1992)"
771,26,M,student,189,5,"Grand Day Out, A (1992)"
773,20,M,student,189,5,"Grand Day Out, A (1992)"
774,30,M,student,189,2,"Grand Day Out, A (1992)"
795,30,M,programmer,189,3,"Grand Day Out, A (1992)"
822,29,F,librarian,189,4,"Grand Day Out, A (1992)"
829,48,M,writer,189,4,"Grand Day Out, A (1992)"
864,27,M,programmer,189,4,"Grand Day Out, A (1992)"
865,25,M,artist,189,4,"Grand Day Out, A (1992)"
868,21,M,programmer,189,5,"Grand Day Out, A (1992)"
885,30,F,other,189,5,"Grand Day Out, A (1992)"
913,27,M,student,189,3,"Grand Day Out, A (1992)"
932,58,M,educator,189,5,"Grand Day Out, A (1992)"
1,24,M,technician,33,4,Desperado (1995)
10,53,M,lawyer,33,4,Desperado (1995)
13,47,M,educator,33,5,Desperado (1995)
16,21,M,entertainment,33,2,Desperado (1995)
59,49,M,educator,33,3,Desperado (1995)
62,27,F,administrator,33,1,Desperado (1995)
87,47,M,administrator,33,3,Desperado (1995)
90,60,M,educator,33,4,Desperado (1995)
94,26,M,student,33,3,Desperado (1995)
95,31,M,administrator,33,3,Desperado (1995)
110,19,M,student,33,4,Desperado (1995)
115,31,M,engineer,33,4,Desperado (1995)
117,20,M,student,33,4,Desperado (1995)
130,20,M,none,33,5,Desperado (1995)
135,23,M,student,33,3,Desperado (1995)
144,53,M,programmer,33,5,Desperado (1995)
151,38,F,administrator,33,5,Desperado (1995)
152,33,F,educator,33,5,Desperado (1995)
193,29,M,student,33,3,Desperado (1995)
197,55,M,technician,33,2,Desperado (1995)
198,21,F,student,33,3,Desperado (1995)
200,40,M,programmer,33,4,Desperado (1995)
201,27,M,writer,33,4,Desperado (1995)
207,39,M,marketing,33,2,Desperado (1995)
217,22,M,other,33,4,Desperado (1995)
218,37,M,administrator,33,4,Desperado (1995)
221,19,M,student,33,4,Desperado (1995)
251,28,M,doctor,33,3,Desperado (1995)
264,36,F,writer,33,3,Desperado (1995)
267,23,M,engineer,33,5,Desperado (1995)
268,24,M,engineer,33,3,Desperado (1995)
276,21,M,student,33,4,Desperado (1995)
279,33,M,programmer,33,4,Desperado (1995)
280,30,F,librarian,33,3,Desperado (1995)
291,19,M,student,33,4,Desperado (1995)
293,24,M,writer,33,2,Desperado (1995)
301,24,M,student,33,4,Desperado (1995)
303,19,M,student,33,4,Desperado (1995)
305,23,M,programmer,33,3,Desperado (1995)
320,19,M,student,33,4,Desperado (1995)
322,20,M,student,33,4,Desperado (1995)
326,41,M,administrator,33,2,Desperado (1995)
327,22,M,student,33,3,Desperado (1995)
336,23,M,salesman,33,3,Desperado (1995)
345,28,F,librarian,33,4,Desperado (1995)
346,34,M,other,33,5,Desperado (1995)
387,33,M,entertainment,33,3,Desperado (1995)
393,19,M,student,33,3,Desperado (1995)
394,25,M,administrator,33,4,Desperado (1995)
399,25,M,other,33,3,Desperado (1995)
405,22,F,healthcare,33,1,Desperado (1995)
425,19,M,student,33,4,Desperado (1995)
435,24,M,engineer,33,3,Desperado (1995)
442,22,M,student,33,3,Desperado (1995)
450,35,F,educator,33,5,Desperado (1995)
453,18,M,student,33,4,Desperado (1995)
456,24,M,technician,33,4,Desperado (1995)
466,22,M,student,33,4,Desperado (1995)
472,24,M,student,33,5,Desperado (1995)
476,28,M,student,33,4,Desperado (1995)
488,48,M,technician,33,2,Desperado (1995)
496,21,F,student,33,4,Desperado (1995)
497,20,M,student,33,4,Desperado (1995)
506,46,M,programmer,33,3,Desperado (1995)
521,19,M,student,33,4,Desperado (1995)
551,25,M,programmer,33,5,Desperado (1995)
566,20,M,student,33,2,Desperado (1995)
586,20,M,student,33,5,Desperado (1995)
606,28,M,programmer,33,4,Desperado (1995)
618,15,F,student,33,2,Desperado (1995)
619,17,M,student,33,3,Desperado (1995)
621,17,M,student,33,4,Desperado (1995)
627,24,M,engineer,33,1,Desperado (1995)
640,20,M,student,33,3,Desperado (1995)
643,39,M,scientist,33,3,Desperado (1995)
648,43,M,engineer,33,1,Desperado (1995)
660,26,M,student,33,2,Desperado (1995)
665,25,M,administrator,33,2,Desperado (1995)
671,21,M,programmer,33,5,Desperado (1995)
682,23,M,programmer,33,4,Desperado (1995)
715,21,M,technician,33,3,Desperado (1995)
727,25,M,student,33,3,Desperado (1995)
758,27,M,student,33,4,Desperado (1995)
796,32,F,writer,33,3,Desperado (1995)
804,39,M,educator,33,4,Desperado (1995)
805,27,F,other,33,5,Desperado (1995)
823,27,M,artist,33,3,Desperado (1995)
826,28,M,artist,33,3,Desperado (1995)
833,34,M,writer,33,2,Desperado (1995)
846,27,M,lawyer,33,5,Desperado (1995)
880,13,M,student,33,3,Desperado (1995)
882,35,M,engineer,33,2,Desperado (1995)
886,20,M,student,33,4,Desperado (1995)
889,24,M,technician,33,5,Desperado (1995)
896,28,M,writer,33,2,Desperado (1995)
897,30,M,other,33,5,Desperado (1995)
916,27,M,engineer,33,2,Desperado (1995)
1,24,M,technician,160,4,Glengarry Glen Ross (1992)
10,53,M,lawyer,160,4,Glengarry Glen Ross (1992)
13,47,M,educator,160,4,Glengarry Glen Ross (1992)
16,21,M,entertainment,160,4,Glengarry Glen Ross (1992)
60,50,M,healthcare,160,4,Glengarry Glen Ross (1992)
64,32,M,educator,160,4,Glengarry Glen Ross (1992)
85,51,M,educator,160,3,Glengarry Glen Ross (1992)
92,32,M,entertainment,160,4,Glengarry Glen Ross (1992)
94,26,M,student,160,4,Glengarry Glen Ross (1992)
144,53,M,programmer,160,2,Glengarry Glen Ross (1992)
151,38,F,administrator,160,4,Glengarry Glen Ross (1992)
160,27,M,programmer,160,5,Glengarry Glen Ross (1992)
174,30,F,administrator,160,5,Glengarry Glen Ross (1992)
177,20,M,programmer,160,4,Glengarry Glen Ross (1992)
184,37,M,librarian,160,3,Glengarry Glen Ross (1992)
185,53,F,librarian,160,1,Glengarry Glen Ross (1992)
194,38,M,administrator,160,2,Glengarry Glen Ross (1992)
201,27,M,writer,160,5,Glengarry Glen Ross (1992)
207,39,M,marketing,160,2,Glengarry Glen Ross (1992)
210,39,M,engineer,160,4,Glengarry Glen Ross (1992)
222,29,M,programmer,160,1,Glengarry Glen Ross (1992)
234,60,M,retired,160,2,Glengarry Glen Ross (1992)
269,31,F,librarian,160,2,Glengarry Glen Ross (1992)
276,21,M,student,160,4,Glengarry Glen Ross (1992)
293,24,M,writer,160,4,Glengarry Glen Ross (1992)
297,29,F,educator,160,1,Glengarry Glen Ross (1992)
301,24,M,student,160,2,Glengarry Glen Ross (1992)
303,19,M,student,160,4,Glengarry Glen Ross (1992)
305,23,M,programmer,160,4,Glengarry Glen Ross (1992)
308,60,M,retired,160,4,Glengarry Glen Ross (1992)
318,65,M,retired,160,3,Glengarry Glen Ross (1992)
327,22,M,student,160,4,Glengarry Glen Ross (1992)
331,33,M,entertainment,160,5,Glengarry Glen Ross (1992)
334,32,M,librarian,160,4,Glengarry Glen Ross (1992)
339,35,M,lawyer,160,5,Glengarry Glen Ross (1992)
342,25,F,other,160,3,Glengarry Glen Ross (1992)
378,35,M,student,160,2,Glengarry Glen Ross (1992)
385,36,M,writer,160,4,Glengarry Glen Ross (1992)
389,44,F,writer,160,4,Glengarry Glen Ross (1992)
435,24,M,engineer,160,5,Glengarry Glen Ross (1992)
457,33,F,salesman,160,4,Glengarry Glen Ross (1992)
468,28,M,engineer,160,3,Glengarry Glen Ross (1992)
478,29,M,other,160,2,Glengarry Glen Ross (1992)
487,22,M,engineer,160,4,Glengarry Glen Ross (1992)
498,26,M,writer,160,5,Glengarry Glen Ross (1992)
543,33,M,scientist,160,3,Glengarry Glen Ross (1992)
561,23,M,engineer,160,3,Glengarry Glen Ross (1992)
586,20,M,student,160,4,Glengarry Glen Ross (1992)
615,38,M,educator,160,3,Glengarry Glen Ross (1992)
629,46,F,other,160,4,Glengarry Glen Ross (1992)
650,42,M,engineer,160,3,Glengarry Glen Ross (1992)
653,31,M,executive,160,3,Glengarry Glen Ross (1992)
655,50,F,healthcare,160,3,Glengarry Glen Ross (1992)
664,30,M,engineer,160,3,Glengarry Glen Ross (1992)
707,56,F,librarian,160,5,Glengarry Glen Ross (1992)
716,36,F,administrator,160,2,Glengarry Glen Ross (1992)
737,30,M,programmer,160,4,Glengarry Glen Ross (1992)
749,33,M,other,160,3,Glengarry Glen Ross (1992)
804,39,M,educator,160,4,Glengarry Glen Ross (1992)
823,27,M,artist,160,4,Glengarry Glen Ross (1992)
833,34,M,writer,160,5,Glengarry Glen Ross (1992)
835,44,F,executive,160,3,Glengarry Glen Ross (1992)
851,18,M,other,160,5,Glengarry Glen Ross (1992)
868,21,M,programmer,160,4,Glengarry Glen Ross (1992)
886,20,M,student,160,1,Glengarry Glen Ross (1992)
889,24,M,technician,160,4,Glengarry Glen Ross (1992)
896,28,M,writer,160,3,Glengarry Glen Ross (1992)
916,27,M,engineer,160,3,Glengarry Glen Ross (1992)
933,28,M,student,160,3,Glengarry Glen Ross (1992)
1,24,M,technician,20,4,Angels and Insects (1995)
15,49,F,educator,20,3,Angels and Insects (1995)
58,27,M,programmer,20,1,Angels and Insects (1995)
62,27,F,administrator,20,4,Angels and Insects (1995)
63,31,M,marketing,20,3,Angels and Insects (1995)
90,60,M,educator,20,4,Angels and Insects (1995)
115,31,M,engineer,20,3,Angels and Insects (1995)
116,40,M,healthcare,20,3,Angels and Insects (1995)
144,53,M,programmer,20,4,Angels and Insects (1995)
158,50,M,educator,20,4,Angels and Insects (1995)
181,26,M,executive,20,1,Angels and Insects (1995)
184,37,M,librarian,20,4,Angels and Insects (1995)
189,32,M,artist,20,5,Angels and Insects (1995)
201,27,M,writer,20,2,Angels and Insects (1995)
214,26,F,librarian,20,4,Angels and Insects (1995)
224,31,F,educator,20,1,Angels and Insects (1995)
234,60,M,retired,20,4,Angels and Insects (1995)
244,28,M,technician,20,4,Angels and Insects (1995)
286,27,M,student,20,4,Angels and Insects (1995)
292,35,F,programmer,20,2,Angels and Insects (1995)
296,43,F,administrator,20,5,Angels and Insects (1995)
297,29,F,educator,20,4,Angels and Insects (1995)
299,29,M,doctor,20,3,Angels and Insects (1995)
321,49,F,educator,20,3,Angels and Insects (1995)
334,32,M,librarian,20,4,Angels and Insects (1995)
343,43,M,engineer,20,5,Angels and Insects (1995)
349,68,M,retired,20,5,Angels and Insects (1995)
354,29,F,librarian,20,5,Angels and Insects (1995)
373,24,F,other,20,2,Angels and Insects (1995)
381,33,M,artist,20,5,Angels and Insects (1995)
387,33,M,entertainment,20,4,Angels and Insects (1995)
406,52,M,educator,20,3,Angels and Insects (1995)
417,27,F,other,20,2,Angels and Insects (1995)
455,48,M,administrator,20,3,Angels and Insects (1995)
457,33,F,salesman,20,5,Angels and Insects (1995)
458,47,M,technician,20,4,Angels and Insects (1995)
460,44,F,other,20,4,Angels and Insects (1995)
463,48,F,healthcare,20,5,Angels and Insects (1995)
473,29,M,student,20,3,Angels and Insects (1995)
477,23,F,student,20,4,Angels and Insects (1995)
483,29,M,scientist,20,2,Angels and Insects (1995)
486,39,M,educator,20,3,Angels and Insects (1995)
503,50,F,writer,20,5,Angels and Insects (1995)
533,43,M,librarian,20,5,Angels and Insects (1995)
537,36,M,engineer,20,3,Angels and Insects (1995)
540,28,M,engineer,20,4,Angels and Insects (1995)
558,56,F,writer,20,5,Angels and Insects (1995)
566,20,M,student,20,4,Angels and Insects (1995)
585,69,M,librarian,20,4,Angels and Insects (1995)
592,18,M,student,20,4,Angels and Insects (1995)
655,50,F,healthcare,20,3,Angels and Insects (1995)
680,33,M,lawyer,20,4,Angels and Insects (1995)
699,44,M,other,20,4,Angels and Insects (1995)
733,44,F,other,20,5,Angels and Insects (1995)
745,42,M,writer,20,1,Angels and Insects (1995)
758,27,M,student,20,4,Angels and Insects (1995)
825,44,M,engineer,20,2,Angels and Insects (1995)
828,28,M,librarian,20,2,Angels and Insects (1995)
829,48,M,writer,20,3,Angels and Insects (1995)
837,36,F,artist,20,4,Angels and Insects (1995)
854,29,F,student,20,2,Angels and Insects (1995)
857,35,F,administrator,20,3,Angels and Insects (1995)
861,38,F,student,20,4,Angels and Insects (1995)
874,36,M,scientist,20,3,Angels and Insects (1995)
878,50,F,educator,20,2,Angels and Insects (1995)
883,49,M,librarian,20,4,Angels and Insects (1995)
886,20,M,student,20,2,Angels and Insects (1995)
894,47,M,educator,20,5,Angels and Insects (1995)
896,28,M,writer,20,1,Angels and Insects (1995)
901,38,M,executive,20,1,Angels and Insects (1995)
919,25,M,other,20,1,Angels and Insects (1995)
936,24,M,other,20,5,Angels and Insects (1995)
1,24,M,technician,202,5,Groundhog Day (1993)
6,42,M,executive,202,3,Groundhog Day (1993)
7,57,M,administrator,202,3,Groundhog Day (1993)
12,28,F,other,202,4,Groundhog Day (1993)
13,47,M,educator,202,5,Groundhog Day (1993)
14,45,M,scientist,202,3,Groundhog Day (1993)
16,21,M,entertainment,202,5,Groundhog Day (1993)
18,35,F,other,202,3,Groundhog Day (1993)
19,40,M,librarian,202,4,Groundhog Day (1993)
22,25,M,writer,202,5,Groundhog Day (1993)
23,30,F,artist,202,3,Groundhog Day (1993)
38,28,F,other,202,2,Groundhog Day (1993)
41,33,M,engineer,202,2,Groundhog Day (1993)
42,30,M,administrator,202,5,Groundhog Day (1993)
43,29,F,librarian,202,5,Groundhog Day (1993)
44,26,M,technician,202,4,Groundhog Day (1993)
48,45,M,administrator,202,4,Groundhog Day (1993)
49,23,F,student,202,3,Groundhog Day (1993)
56,25,M,librarian,202,4,Groundhog Day (1993)
59,49,M,educator,202,4,Groundhog Day (1993)
64,32,M,educator,202,4,Groundhog Day (1993)
65,51,F,educator,202,4,Groundhog Day (1993)
70,27,M,engineer,202,4,Groundhog Day (1993)
73,24,M,student,202,2,Groundhog Day (1993)
82,50,M,programmer,202,4,Groundhog Day (1993)
87,47,M,administrator,202,5,Groundhog Day (1993)
89,43,F,administrator,202,3,Groundhog Day (1993)
90,60,M,educator,202,3,Groundhog Day (1993)
92,32,M,entertainment,202,3,Groundhog Day (1993)
94,26,M,student,202,2,Groundhog Day (1993)
95,31,M,administrator,202,4,Groundhog Day (1993)
97,43,M,artist,202,5,Groundhog Day (1993)
102,38,M,programmer,202,4,Groundhog Day (1993)
109,29,M,other,202,5,Groundhog Day (1993)
110,19,M,student,202,2,Groundhog Day (1993)
125,30,M,lawyer,202,5,Groundhog Day (1993)
128,24,F,marketing,202,2,Groundhog Day (1993)
130,20,M,none,202,5,Groundhog Day (1993)
145,31,M,entertainment,202,4,Groundhog Day (1993)
151,38,F,administrator,202,5,Groundhog Day (1993)
154,25,M,student,202,3,Groundhog Day (1993)
158,50,M,educator,202,5,Groundhog Day (1993)
160,27,M,programmer,202,4,Groundhog Day (1993)
161,50,M,lawyer,202,5,Groundhog Day (1993)
163,49,M,administrator,202,3,Groundhog Day (1993)
165,20,F,other,202,4,Groundhog Day (1993)
174,30,F,administrator,202,5,Groundhog Day (1993)
178,26,M,other,202,5,Groundhog Day (1993)
180,22,F,administrator,202,3,Groundhog Day (1993)
183,33,M,scientist,202,4,Groundhog Day (1993)
184,37,M,librarian,202,3,Groundhog Day (1993)
188,42,M,student,202,2,Groundhog Day (1993)
194,38,M,administrator,202,3,Groundhog Day (1993)
196,49,M,writer,202,3,Groundhog Day (1993)
200,40,M,programmer,202,5,Groundhog Day (1993)
201,27,M,writer,202,3,Groundhog Day (1993)
207,39,M,marketing,202,3,Groundhog Day (1993)
208,43,M,engineer,202,4,Groundhog Day (1993)
210,39,M,engineer,202,5,Groundhog Day (1993)
215,35,M,programmer,202,4,Groundhog Day (1993)
216,22,M,engineer,202,4,Groundhog Day (1993)
222,29,M,programmer,202,4,Groundhog Day (1993)
230,28,F,student,202,4,Groundhog Day (1993)
232,45,M,scientist,202,4,Groundhog Day (1993)
233,38,M,engineer,202,5,Groundhog Day (1993)
234,60,M,retired,202,3,Groundhog Day (1993)
246,19,M,student,202,3,Groundhog Day (1993)
249,25,M,student,202,4,Groundhog Day (1993)
250,29,M,executive,202,4,Groundhog Day (1993)
251,28,M,doctor,202,4,Groundhog Day (1993)
253,26,F,librarian,202,5,Groundhog Day (1993)
256,35,F,none,202,3,Groundhog Day (1993)
263,41,M,programmer,202,4,Groundhog Day (1993)
264,36,F,writer,202,5,Groundhog Day (1993)
267,23,M,engineer,202,5,Groundhog Day (1993)
269,31,F,librarian,202,2,Groundhog Day (1993)
271,51,M,engineer,202,4,Groundhog Day (1993)
275,38,M,engineer,202,3,Groundhog Day (1993)
276,21,M,student,202,4,Groundhog Day (1993)
279,33,M,programmer,202,4,Groundhog Day (1993)
280,30,F,librarian,202,3,Groundhog Day (1993)
283,28,M,programmer,202,5,Groundhog Day (1993)
286,27,M,student,202,4,Groundhog Day (1993)
288,34,M,marketing,202,5,Groundhog Day (1993)
290,40,M,engineer,202,4,Groundhog Day (1993)
291,19,M,student,202,4,Groundhog Day (1993)
293,24,M,writer,202,3,Groundhog Day (1993)
295,31,M,educator,202,5,Groundhog Day (1993)
297,29,F,educator,202,3,Groundhog Day (1993)
298,44,M,executive,202,3,Groundhog Day (1993)
299,29,M,doctor,202,4,Groundhog Day (1993)
301,24,M,student,202,5,Groundhog Day (1993)
303,19,M,student,202,5,Groundhog Day (1993)
305,23,M,programmer,202,3,Groundhog Day (1993)
308,60,M,retired,202,4,Groundhog Day (1993)
311,32,M,technician,202,4,Groundhog Day (1993)
313,41,M,marketing,202,5,Groundhog Day (1993)
314,20,F,student,202,5,Groundhog Day (1993)
315,31,M,educator,202,3,Groundhog Day (1993)
320,19,M,student,202,4,Groundhog Day (1993)
326,41,M,administrator,202,4,Groundhog Day (1993)
327,22,M,student,202,4,Groundhog Day (1993)
330,35,F,educator,202,5,Groundhog Day (1993)
336,23,M,salesman,202,1,Groundhog Day (1993)
343,43,M,engineer,202,4,Groundhog Day (1993)
344,30,F,librarian,202,4,Groundhog Day (1993)
345,28,F,librarian,202,3,Groundhog Day (1993)
347,18,M,student,202,4,Groundhog Day (1993)
354,29,F,librarian,202,3,Groundhog Day (1993)
361,22,M,student,202,3,Groundhog Day (1993)
371,36,M,engineer,202,5,Groundhog Day (1993)
373,24,F,other,202,3,Groundhog Day (1993)
374,36,M,executive,202,3,Groundhog Day (1993)
378,35,M,student,202,3,Groundhog Day (1993)
379,44,M,programmer,202,5,Groundhog Day (1993)
387,33,M,entertainment,202,3,Groundhog Day (1993)
389,44,F,writer,202,5,Groundhog Day (1993)
393,19,M,student,202,3,Groundhog Day (1993)
394,25,M,administrator,202,5,Groundhog Day (1993)
398,40,M,other,202,3,Groundhog Day (1993)
401,46,F,healthcare,202,4,Groundhog Day (1993)
405,22,F,healthcare,202,4,Groundhog Day (1993)
406,52,M,educator,202,3,Groundhog Day (1993)
407,29,M,engineer,202,4,Groundhog Day (1993)
409,48,M,administrator,202,3,Groundhog Day (1993)
411,34,M,educator,202,4,Groundhog Day (1993)
412,25,M,educator,202,3,Groundhog Day (1993)
416,20,F,student,202,4,Groundhog Day (1993)
417,27,F,other,202,4,Groundhog Day (1993)
429,27,M,student,202,4,Groundhog Day (1993)
435,24,M,engineer,202,4,Groundhog Day (1993)
437,27,F,other,202,5,Groundhog Day (1993)
447,30,M,administrator,202,3,Groundhog Day (1993)
450,35,F,educator,202,4,Groundhog Day (1993)
452,35,M,administrator,202,3,Groundhog Day (1993)
453,18,M,student,202,4,Groundhog Day (1993)
454,57,M,other,202,3,Groundhog Day (1993)
456,24,M,technician,202,3,Groundhog Day (1993)
457,33,F,salesman,202,4,Groundhog Day (1993)
465,32,M,other,202,4,Groundhog Day (1993)
472,24,M,student,202,5,Groundhog Day (1993)
476,28,M,student,202,4,Groundhog Day (1993)
478,29,M,other,202,4,Groundhog Day (1993)
479,30,M,educator,202,4,Groundhog Day (1993)
481,73,M,retired,202,4,Groundhog Day (1993)
484,27,M,student,202,5,Groundhog Day (1993)
487,22,M,engineer,202,5,Groundhog Day (1993)
495,29,M,engineer,202,4,Groundhog Day (1993)
497,20,M,student,202,4,Groundhog Day (1993)
498,26,M,writer,202,3,Groundhog Day (1993)
499,42,M,programmer,202,4,Groundhog Day (1993)
500,28,M,administrator,202,4,Groundhog Day (1993)
504,40,F,writer,202,3,Groundhog Day (1993)
505,27,F,other,202,3,Groundhog Day (1993)
506,46,M,programmer,202,5,Groundhog Day (1993)
514,27,M,programmer,202,4,Groundhog Day (1993)
521,19,M,student,202,3,Groundhog Day (1993)
523,50,F,administrator,202,4,Groundhog Day (1993)
527,33,M,librarian,202,3,Groundhog Day (1993)
528,18,M,student,202,5,Groundhog Day (1993)
533,43,M,librarian,202,4,Groundhog Day (1993)
537,36,M,engineer,202,3,Groundhog Day (1993)
538,31,M,scientist,202,4,Groundhog Day (1993)
539,53,F,administrator,202,5,Groundhog Day (1993)
542,21,M,student,202,3,Groundhog Day (1993)
543,33,M,scientist,202,4,Groundhog Day (1993)
545,27,M,technician,202,4,Groundhog Day (1993)
551,25,M,programmer,202,4,Groundhog Day (1993)
554,32,M,scientist,202,4,Groundhog Day (1993)
559,69,M,executive,202,1,Groundhog Day (1993)
561,23,M,engineer,202,3,Groundhog Day (1993)
566,20,M,student,202,4,Groundhog Day (1993)
577,36,F,student,202,4,Groundhog Day (1993)
579,32,M,educator,202,5,Groundhog Day (1993)
586,20,M,student,202,4,Groundhog Day (1993)
588,18,F,student,202,1,Groundhog Day (1993)
591,57,F,librarian,202,3,Groundhog Day (1993)
592,18,M,student,202,5,Groundhog Day (1993)
606,28,M,programmer,202,4,Groundhog Day (1993)
612,36,M,educator,202,2,Groundhog Day (1993)
